subject	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	headphonecheck_nCorrect	stereocheck_nCorrect	DL_right	DL_left	DL_other	DL_monoPctCorrect	DL_dualPctCorrect	DL_lat	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response	DL_i1_clickhand
5f08d7adb7990e14b0a2b4a2	z	95	93.75	84.375	96.875	100	100	93.75	93.75	792.5	757	953	875	835.5	651.099	0	0	0	0	6	5	64	32	24	100	80	33.33333333333333	-25	0	-12.5	-12.5	-50	30	UK	Male	16	White	No	No	NA	NA	50
5f0a14c3d362030c483654a3	z	97.5	96.25	100	96.09375	93.75	100	93.75	96.875	594	573.5	660	746	623.5	1062.239	0	0	0	0	6	5	57	47	16	100	86.67	9.615384615384617	-25	-25	-25	-25	-100	21	UK	Male	12	Asian	No	No	NA	NA	-100
5f0a7dec44c42c19a6c9f6d9	slash	68.75	80	90.625	70.3125	100	100	46.875	34.375	1007.5	1002.5	2000	2000	1114.5	1361.133	0	0	0	0	6	6	84	21	15	100	87.5	60	25	25	25	25	100	34	US	Male	12	White	No	No	NA	no	100
5f0bcb67acb8844f8a226f2b	z	97.5	96.25	100	96.09375	100	96.875	87.5	100	653.5	747.5	744	667	682.5	619.7	0	0	0	0	6	6	61	27	32	95.83	73.33	38.63636363636363	-25	0	-25	-25	-75	24	US	Female	12	White	No	No	NA	NA	100
5f0e9896f5e4e11e12c8f5ac	z	98.75	97.5	90.625	100	100	100	100	100	490	489.5	513.5	489	496	961.057	0	0	0	0	5	6	63	35	22	100	81.67	28.57142857142857	25	25	25	25	100	24	US	Male	12	White	No	No	NA	NA	100
5f0fba550d4c1304aa069f1d	slash	87.5	93.75	68.75	96.09375	100	90.625	100	93.75	579	557	489.5	607	553.5	1182.406	0	0	0	0	6	6	25	70	25	100	79.17	-47.368421052631575	-25	-12.5	-25	-25	-87.5	25	UK	Female	12	White	No	No	NA	NA	100
5f105b47d36c8701ec112317	z	81.25	88.75	62.5	90.625	100	100	81.25	81.25	476	484	743	717.5	517.5	582.796	0	0	0	0	1	4	44	64	12	95.83	90	-18.51851851851852	-25	-25	-25	-25	-100	23	UK	Female	18	White	No	No	NA	NA	-50
5f110f4591d25946c7df1b87	z	92.5	86.25	93.75	88.28125	93.75	90.625	84.375	84.375	514.5	571.5	766	710.5	660	1278.393	0	0	0	0	1	6	54	43	23	95.83	80.83	11.34020618556701	-25	-25	-25	-25	-100	28	US	Male	12	White	No	No	NA	That was much more difficult then i thought it would be, definitely got rectangles and diamonds mixed up	-100
5f117601aeef1d5095578b01	z	90	92.5	90.625	91.40625	100	87.5	78.125	100	661.5	644.5	866	733.5	729.5	621.534	0	0	0	0	6	6	81	16	23	95.83	80.83	67.0103092783505	-25	25	25	-25	0	36	US	Female	12	White	No	No	NA	NA	100
5f11eb333c6e2c0df5b92270	z	82.5	88.75	65.625	90.625	96.875	87.5	87.5	90.625	517.5	604.5	632.5	633.5	593.5	725.585	0	0	0	0	6	6	44	57	19	100	84.17	-12.871287128712872	-25	12.5	-25	-25	-62.5	22	UK	Female	12	White	No	No	NA	NA	-100
5f178176fd9dc510cad21a86	z	98.75	96.25	96.875	97.65625	93.75	96.875	100	100	687	690	694.5	719.5	694.5	733.154	0	0	0	0	6	6	51	38	31	75	74.17	14.606741573033707	25	12.5	25	12.5	75	28	US	Male	12	White	Yes	No	NA	NA	100
5f1b775a104d42375a677b15	slash	96.25	97.5	87.5	99.21875	100	100	100	96.875	435	430	592	535.5	505.5	621.605	0	0	0	0	6	6	35	51	34	79.17	71.67	-18.6046511627907	12.5	12.5	25	12.5	62.5	25	UK	Female	16	White	Yes	No	NA	I am ambidextrous, but did not know this until I was 22.	100
5f1c0a9e47a90a000ad55e2c	slash	95	91.25	68.75	99.21875	100	100	100	96.875	555	606	682	599	608	516.314	0	0	0	0	2	6	77	21	22	100	81.67	57.14285714285714	25	12.5	0	25	62.5	24	UK	Female	16	White	No	No	NA	NA	100
5f1c0b2946a0aa454dd5ee2c	z	80	77.5	59.375	83.59375	71.875	75	96.875	90.625	954.5	989.5	698.5	909	913	1962.761	0	0	0	0	5	6	57	38	25	95.83	79.17	20	-25	-12.5	-25	-25	-87.5	19	UK	Male	Other	Multiple	No	No	NA	NA	100
5f1dc8e9a351ad07a95854c1	slash	96.25	96.25	87.5	98.4375	100	96.875	96.875	100	413.5	448	450	426	430.5	841.964	0	0	0	0	6	6	49	35	36	100	70	16.666666666666664	12.5	25	12.5	0	50	27	US	Male	16	White	No	No	NA	NA	100
5f20c7843957f61f62c58bb6	slash	70	78.75	9.375	90.625	87.5	96.875	90.625	87.5	217.5	211	176.5	237.5	214.5	700.237	1	0	0	0	6	6	48	55	17	91.67	85.83	-6.796116504854369	25	12.5	25	25	87.5	28	US	Female	12	White	No	No	NA	NA	50
5f218ec7604e35564a7ea1ea	z	93.75	97.5	100	94.53125	100	100	93.75	84.375	699	646	904.5	1043.5	899	648.072	0	0	0	0	6	6	52	40	28	91.67	76.67	13.043478260869565	25	12.5	12.5	12.5	62.5	28	US	Male	12	White	No	No	NA	Had no issues. Thanks!	100
5f240054aa2111204f231a51	slash	62.5	92.5	96.875	72.65625	100	93.75	53.125	43.75	405	429	1245	2000	573.5	715.014	0	0	0	0	0	6	49	44	27	83.33	77.5	5.376344086021505	-25	25	-25	-25	-50	29	UK	Female	8	White	No	No	NA	NA	100
5f2788ddf5b51d1407d074b5	slash	87.5	95	96.875	89.84375	81.25	87.5	93.75	96.875	455	501.5	486	504.5	485.5	554.435	0	0	0	0	6	6	62	45	13	91.67	89.17	15.887850467289718	25	0	25	12.5	62.5	23	UK	Male	14	Black or African American	No	No	NA	NA	100
5f2ef53d7729c52ae63230a2	slash	65	92.5	93.75	75	100	96.875	46.875	56.25	427	507	2000	1062	614	754.08	0	0	0	0	6	6	82	23	15	100	87.5	56.19047619047619	-25	0	-25	-25	-75	37	UK	Female	14	White	No	No	NA	NA	100
5f3077924fd8214dc6684e55	z	95	92.5	78.125	97.65625	100	93.75	96.875	100	359.5	345	409	389.5	372.5	1407.51	0	0	0	0	5	6	92	19	9	100	92.5	65.76576576576578	-25	25	0	-25	-25	24	UK	Female	16	White	No	No	NA	NA	100
5f36767024b51d0277f24582	z	86.25	88.75	46.875	97.65625	100	100	90.625	100	464.5	355	359	412.5	400	1100.853	0	0	0	0	2	6	49	44	27	70.83	77.5	5.376344086021505	25	12.5	12.5	12.5	62.5	30	UK	Female	18	White	Yes	No	NA	NA	100
5f3b033d78bf3c202a84aeb6	slash	82.5	83.75	90.625	81.25	87.5	59.375	87.5	90.625	1041	1283	967	929	1005.5	1498.214	0	0	0	0	6	6	52	33	35	83.33	70.83	22.35294117647059	25	25	25	25	100	33	UK	Male	16	White	No	No	NA	NA	100
5f3bd56999a44d9324b76ddb	slash	70	70	65.625	71.09375	43.75	40.625	100	100	2000	2000	635	640.5	823	979.083	0	0	0	0	0	4	78	32	10	100	91.67	41.81818181818181	-25	-25	-25	-25	-100	38	UK	Male	18	White	No	No	NA	n/a	-100
5f3c2648a9ef86a4c10de377	slash	90	96.25	81.25	96.09375	96.875	96.875	90.625	100	694	695	708	662	685.5	675.886	0	0	0	0	0	6	58	42	20	100	83.33	16	-25	-25	12.5	-25	-62.5	34	US	Male	16	White	No	No	NA	NA	100
5f3c5d4c9168ccad270ddb36	slash	97.5	100	100	98.4375	96.875	100	100	96.875	666	697.5	606	604.5	642.5	1485.816	0	0	0	0	6	6	56	50	14	100	88.33	5.660377358490567	-25	-12.5	-12.5	-25	-75	25	UK	Male	14	White	No	No	NA	NA	100
5f3d18ef9b85490197cc41fb	slash	90	91.25	56.25	99.21875	100	96.875	100	100	380	363.5	397	419	396	683.276	0	0	0	0	0	6	43	54	23	91.67	80.83	-11.34020618556701	25	25	12.5	25	87.5	37	UK	Male	12	White	No	No	NA	NA	100
5f3d6f7010ad88124f3906e2	slash	96.25	96.25	93.75	96.875	96.875	100	96.875	93.75	498	612	613	581.5	592.5	715.77	0	0	0	0	6	6	65	40	15	95.83	87.5	23.809523809523807	25	-25	12.5	25	37.5	26	UK	Male	12	White	No	No	NA	NA	100
5f44ed0e7f545e029071c4e8	slash	96.25	98.75	90.625	99.21875	100	100	100	96.875	709.5	693	799.5	788.5	740.5	604.048	0	0	0	0	6	6	71	37	12	100	90	31.48148148148148	25	25	12.5	0	62.5	26	UK	Female	16	White	No	No	NA	NA	100
5f4a835e9e84256238129995	slash	82.5	93.75	75	91.40625	96.875	90.625	96.875	81.25	484	483.5	571	635	538	599.778	0	0	0	0	6	6	57	42	21	100	82.5	15.151515151515152	-25	0	-25	-25	-75	32	US	Female	12	White	No	No	NA	NA	100
5f4c49b249b99c1462dd2640	z	87.5	85	87.5	85.9375	90.625	93.75	84.375	75	758	728.5	767	839	773.5	741.566	0	0	0	0	6	6	77	25	18	100	85	50.98039215686274	25	12.5	25	25	87.5	39	US	Female	12	White	No	No	NA	NA	100
5f4c9e74da9c148b0d42ecbd	slash	78.75	70	40.625	82.8125	100	100	62.5	68.75	420.5	419	763.5	687	444.5	1031.109	0	0	0	0	6	6	6	100	14	91.67	88.33	-88.67924528301887	12.5	0	12.5	12.5	37.5	35	US	Male	18	Asian	No	No	NA	Picture guidance may help	50
5f4dc319c9fb1509b77d8b84	slash	75	86.25	59.375	85.9375	90.625	96.875	81.25	75	850	774.5	850	1110	873	686.241	0	0	0	0	0	6	49	61	10	100	91.67	-10.909090909090908	-25	-25	-25	-25	-100	25	US	Female	12	White	No	No	NA	NA	100
5f4e58804562c701d08b08d2	z	97.5	100	93.75	100	100	100	100	100	534.5	503.5	525.5	519	521.5	581.425	0	0	0	0	0	6	59	23	38	100	68.33	43.90243902439025	-25	12.5	-25	-25	-62.5	28	UK	Female	16	Multiple	No	No	NA	no	100
5f4f5d2da7606a000ab233c9	z	90	83.75	59.375	93.75	93.75	87.5	93.75	100	789.5	844	830	847	828.5	855.427	0	0	0	0	0	6	62	44	14	95.83	88.33	16.9811320754717	-25	-12.5	-25	-25	-87.5	34	UK	Male	12	White	No	No	NA	Thank you.	0
5f4f94b31fa4ba0605c8bcae	z	88.75	85	59.375	93.75	96.875	96.875	81.25	100	407.5	417	629.5	624.5	475.5	1183.989	0	0	0	0	6	6	34	78	8	100	93.33	-39.285714285714285	-25	0	-12.5	-12.5	-50	24	UK	Female	16	Multiple	No	No	NA	NA	50
5f4fe37111a2531213497942	slash	90	92.5	75	95.3125	96.875	100	84.375	100	729	817	789	807	787	701.023	0	0	0	0	6	5	52	37	31	100	74.17	16.853932584269664	-25	12.5	-25	-25	-62.5	39	UK	Male	12	White	No	No	NA	Reallly enjoyed this survey very uniqe and would be interested in findings	50
5f54b7bc649418811db24711	slash	95	97.5	96.875	96.09375	100	93.75	93.75	96.875	599	639.5	672.5	629	635.5	1042.359	0	0	0	0	6	6	54	40	26	100	78.33	14.893617021276595	-25	25	-25	-25	-50	26	UK	Male	18	White	No	No	NA	NA	100
5f56268bff7e03a1800a3a2f	slash	83.75	93.75	87.5	89.0625	96.875	84.375	81.25	93.75	643	753	980	740.5	725.5	1127.964	0	0	0	0	1	5	28	74	18	100	85	-45.09803921568628	25	0	12.5	25	62.5	25	UK	Female	16	White	No	No	NA	NA	100
5f565c9592080106c6b4d467	slash	80	80	3.125	99.21875	100	96.875	100	100	175	235	268	195.5	214.5	611.617	1	0	0	0	6	6	38	54	28	87.5	76.67	-17.391304347826086	25	25	12.5	25	87.5	33	US	Female	16	Black or African American	No	No	NA	NA	0
5f579cc797c3ee2607f6e344	slash	97.5	95	90.625	97.65625	100	100	93.75	96.875	474.5	520.5	540	548	512.5	611.943	0	0	0	0	6	6	72	38	10	95.83	91.67	30.909090909090907	25	12.5	-12.5	-12.5	12.5	27	US	Female	12	Multiple	No	No	NA	NA	100
5f590fd00f0eec104b473961	slash	100	98.75	100	99.21875	100	100	96.875	100	774	797.5	913	843	821.5	728.43	0	0	0	0	1	6	52	57	11	100	90.83	-4.587155963302752	-25	-25	-25	-25	-100	25	US	Female	16	Multiple	No	No	NA	NA	100
5f5b27db857807236ee3e3f3	z	96.25	95	84.375	98.4375	93.75	100	100	100	499	445.5	524	552	516.5	902.352	0	0	0	0	6	6	78	31	11	95.83	90.83	43.11926605504588	-25	-25	-12.5	-12.5	-75	29	US	Male	14	White	No	No	NA	NA	-100
5f5f72d80c064e02b8662ced	slash	97.5	92.5	93.75	95.3125	100	100	93.75	87.5	430.5	484.5	558.5	670	510	1290.961	0	0	0	0	1	5	60	39	21	100	82.5	21.21212121212121	-25	-25	-25	-25	-100	22	UK	Male	14	White	No	No	NA	NA	100
5f67c39d8d62624067e07396	slash	95	97.5	84.375	99.21875	96.875	100	100	100	801.5	883.5	864.5	873.5	864.5	645.867	0	0	0	0	6	6	78	35	7	100	94.17	38.05309734513274	-25	-12.5	-12.5	-12.5	-62.5	28	UK	Female	18	White	No	No	NA	NA	-50
5f6912baefd1c50f7f3b83f7	slash	93.75	92.5	93.75	92.96875	100	100	71.875	100	537.5	568.5	1169.5	586	604.5	971.807	0	0	0	0	6	6	25	75	20	100	83.33	-50	25	12.5	12.5	12.5	62.5	27	UK	Male	16	White	No	No	NA	NA	100
5f6e36c7f042f033d0f97bc1	slash	96.25	97.5	100	96.09375	96.875	96.875	93.75	96.875	791	793	846.5	782.5	803.5	688.03	0	0	0	0	6	6	57	47	16	100	86.67	9.615384615384617	25	12.5	12.5	25	75	32	US	Male	12	White	No	No	NA	NA	100
5f6f28ca6df91347f156ad9a	z	91.25	91.25	59.375	99.21875	100	100	100	96.875	836.5	828	822.5	831.5	827.5	645.568	0	0	0	0	6	6	77	19	24	87.5	80	60.416666666666664	-25	12.5	-12.5	0	-25	30	US	Female	8	White	No	No	NA	NA	-100
5f712c16875f0375275c57d5	slash	97.5	100	96.875	99.21875	100	100	96.875	100	727.5	790	851	847	815	739.947	0	0	0	0	6	6	47	53	20	83.33	83.33	-6	25	25	25	25	100	29	US	Male	16	White	No	No	NA	NA	100
5f729d7c15c1dd1ee6058997	slash	82.5	92.5	78.125	89.84375	65.625	93.75	100	100	855	734.5	747	723	739.5	1478.569	0	0	0	0	0	6	60	46	14	95.83	88.33	13.20754716981132	-25	12.5	-12.5	-12.5	-37.5	26	US	Female	12	White	No	No	NA	NA	100
5f77480675b83a250b3e8c36	z	92.5	88.75	81.25	92.96875	100	90.625	87.5	93.75	573.5	554.5	722	590.5	605	1615.455	0	0	0	0	6	6	64	27	29	83.33	75.83	40.65934065934066	25	12.5	25	25	87.5	24	UK	Female	12	White	No	No	NA	NA	100
5f775d8ac99f3125e763b144	z	96.25	95	96.875	95.3125	96.875	100	90.625	93.75	731	734	783.5	745.5	748	945.205	0	0	0	0	6	6	78	20	22	91.67	81.67	59.183673469387756	-12.5	-12.5	-12.5	-12.5	-50	25	US	Male	18	White	No	No	NA	NA	100
5f778d553167a12eae0e1c00	z	87.5	81.25	78.125	85.9375	100	96.875	68.75	78.125	513.5	594	733	739	627.5	624.957	0	0	0	0	6	5	40	58	22	100	81.67	-18.367346938775512	-25	-25	-25	-25	-100	30	UK	Female	16	White	No	No	NA	no	-100
5f7a28b8bedcf2112ebd1289	slash	96.25	100	100	97.65625	93.75	100	96.875	100	792.5	693	793.5	674.5	741.5	1484.913	0	0	0	0	0	6	46	48	26	91.67	78.33	-2.127659574468085	25	25	25	25	100	37	US	Female	16	White	No	No	NA	Pressing the Z button felt easier to spot the squares/rectangles.	-50
5f7dd6ed4303f7000814dd3b	z	97.5	92.5	93.75	95.3125	90.625	93.75	96.875	100	456.5	553	532	494	521	985.672	0	0	0	0	0	6	54	47	19	95.83	84.17	6.9306930693069315	-25	-25	-25	-25	-100	35	US	Female	12	White	No	No	NA	NA	-100
5f7e6f9c1212c514f9437e3a	z	100	100	100	100	100	100	100	100	588	558.5	576	582.5	581.5	1053.646	0	0	0	0	6	6	61	36	23	100	80.83	25.773195876288657	-25	12.5	-25	-12.5	-50	21	US	Male	12	Black or African American	No	No	NA	NA	100
5f7f466a83fbad0b6a4ccb15	slash	96.25	92.5	100	92.96875	90.625	93.75	96.875	90.625	978.5	1011.5	966	983	982	1343.355	0	0	0	0	6	6	46	66	8	100	93.33	-17.857142857142858	-25	0	-25	-12.5	-62.5	24	UK	Female	12	White	No	No	NA	NA	100
5f846dd4e962ce0bf61b95fb	z	77.5	71.25	34.375	84.375	96.875	90.625	96.875	53.125	385	390	455.5	1016	438.5	569.117	0	0	0	0	0	6	54	54	12	100	90	0	-25	-25	-25	-25	-100	23	UK	Female	18	White	No	No	NA	NA	-100
5f85c88c61e23608718cbd03	z	92.5	90	93.75	90.625	84.375	96.875	93.75	87.5	761.5	778	775	792.5	778	1027.344	0	0	0	0	6	6	18	85	17	91.67	85.83	-65.0485436893204	-25	-25	-25	-25	-100	34	UK	Male	18	Multiple	No	No	NA	NA	100
5f88a9e10b3478081e131706	z	92.5	88.75	78.125	93.75	96.875	96.875	100	81.25	803	763	797	987.5	804	688.378	0	0	0	0	6	6	50	53	17	100	85.83	-2.912621359223301	-25	-25	-25	-25	-100	33	UK	Female	16	White	No	No	NA	NA	-100
5f8b066742a6381ddae03d75	slash	92.5	92.5	90.625	92.96875	87.5	93.75	90.625	100	744	735	740.5	592.5	726.5	686.023	0	0	0	0	4	6	62	56	2	100	98.33	5.084745762711865	-25	25	12.5	-25	-12.5	37	US	Male	14	White	No	No	NA	Suggesting that I click one 1 of 6 sound options in a fast manner made me possibly miss a couple of monotone clips which should have been easy. A lot of the clips were also easily identifiable which 2 clips were paired so I chose the more """"dominant"""". Very interesting study.	100
5f8b4513fb7c7425abdbbb81	slash	65	77.5	34.375	80.46875	93.75	93.75	65.625	68.75	497	422.5	571.5	658	516	1995.211	0	0	0	0	6	6	74	22	24	87.5	80	54.166666666666664	12.5	12.5	0	0	25	39	US	Male	16	Black or African American	No	No	NA	NA	100
5f8cbc5c355ea745e6cef2ca	slash	90	95	65.625	99.21875	100	100	100	96.875	339.5	334.5	364.5	343	345	496.805	0	0	0	0	6	6	40	49	31	79.17	74.17	-10.112359550561797	25	25	25	25	100	39	US	Female	14	White	Yes	No	NA	NA	100
5f8d88be68198208a829cd5f	slash	80	92.5	87.5	85.9375	96.875	84.375	87.5	75	849.5	940.5	898.5	935.5	892.5	907.694	0	0	0	0	0	3	52	39	29	95.83	75.83	14.285714285714285	-25	-25	-25	0	-75	22	UK	Female	16	White	No	No	NA	NA	-100
5f8f0ae15fe9e60fbbbaead9	z	91.25	90	71.875	95.3125	100	96.875	93.75	90.625	586	649.5	701	668	649	1058.653	0	0	0	0	6	6	26	51	43	83.33	64.17	-32.467532467532465	12.5	0	12.5	25	50	28	US	Male	18	Black or African American	No	No	NA	NA	100
5f9389fafdbecb173b329cca	z	96.25	87.5	71.875	96.875	100	93.75	96.875	96.875	471.5	486.5	572	468	478.5	1006.333	0	0	0	0	6	6	72	32	16	100	86.67	38.46153846153847	25	12.5	12.5	12.5	62.5	22	US	Male	12	White	No	No	NA	NA	100
5f93aff4d654c619d22b94b9	slash	93.75	92.5	87.5	94.53125	96.875	84.375	96.875	100	731	851	782	836	793	1215.879	0	0	0	0	6	6	80	16	24	91.67	80	66.66666666666666	-25	-25	-25	-25	-100	32	US	Male	21	White	No	No	NA	n/a	-100
5f985596be2ea910b23827ed	z	93.75	92.5	93.75	92.96875	100	96.875	87.5	87.5	757.5	857.5	882	878	844	722.229	0	0	0	0	4	5	44	64	12	95.83	90	-18.51851851851852	-25	-25	-25	-25	-100	23	US	Male	16	Asian	No	No	NA	NA	-100
5fa1636a77c875235bd8e1f6	z	93.75	80	81.25	88.28125	96.875	75	81.25	100	796.5	857.5	927.5	827	845	1213.007	0	0	0	0	6	6	78	25	17	100	85.83	51.45631067961165	-25	12.5	-25	-25	-62.5	28	US	Male	14	White	Yes	No	NA	NA	-100
5fa7c59d7c24a5554e80e4aa	z	75	76.25	12.5	91.40625	81.25	90.625	96.875	96.875	389	420	373	360	380	1103.456	0	0	0	0	6	6	72	32	16	95.83	86.67	38.46153846153847	25	12.5	25	25	87.5	30	US	Male	14	Multiple	Yes	No	NA	NA	100
5fadeb340e10471fdeb5fbf5	slash	72.5	76.25	56.25	78.90625	100	93.75	62.5	59.375	499	520	677	810.5	539	1144.866	0	0	0	0	6	6	89	13	18	95.83	85	74.50980392156863	0	0	0	0	0	24	US	Male	12	White	Yes	No	NA	NA	0
5faeb8eb6562cd0163f216ec	slash	55.00000000000001	75	62.5	65.625	78.125	68.75	56.25	59.375	918.5	964.5	1196	1238.5	1013.5	1337.165	0	1	0	0	6	6	40	36	44	75	63.33	5.263157894736842	25	12.5	12.5	12.5	62.5	28	US	Male	12	Asian	No	No	NA	thank you!	100
5fb2ce5316dfd3963b4be37c	slash	83.75	86.25	25	100	100	100	100	100	315.5	314	349.5	334.5	329.5	983.019	0	0	0	0	0	6	42	66	12	95.83	90	-22.22222222222222	-25	-25	-12.5	-25	-87.5	30	US	Female	16	Multiple	No	No	NA	NA	-100
5fb3e1ecadba8802c0d12fe6	z	80	83.75	28.125	95.3125	96.875	96.875	90.625	96.875	345	360.5	352	398	363.5	465.153	0	0	0	0	6	6	55	30	35	87.5	70.83	29.411764705882355	12.5	12.5	12.5	-12.5	25	23	UK	Male	18	Asian	No	No	NA	NA	0
5fb402a66cba9801673f2b5c	z	92.5	93.75	78.125	96.875	100	90.625	96.875	100	643	701.5	781.5	710.5	710	716.405	0	0	0	0	0	6	61	40	19	100	84.17	20.792079207920793	25	12.5	12.5	25	75	32	UK	Female	12	White	No	No	NA	NA	100
5fb5829e56cf2b0b8446dda2	z	92.5	88.75	56.25	99.21875	100	100	96.875	100	495	532.5	598.5	649.5	551.5	944.314	0	0	0	0	3	6	70	37	13	100	89.17	30.8411214953271	-25	-12.5	-12.5	-25	-75	24	UK	Female	18	White	No	No	NA	NA	50
5fb70808c7c7bb1d76c2b9d4	z	78.75	87.5	40.625	93.75	93.75	100	84.375	96.875	496	480	663	482	519	1075.278	0	0	0	0	6	6	0	119	1	100	99.17	-100	-25	-25	12.5	0	-37.5	34	UK	Female	16	White	No	No	NA	NA	100
5fb93f3349adcb75d64045d1	slash	88.75	97.5	96.875	92.1875	93.75	93.75	84.375	96.875	440.5	423.5	619.5	496	527	690.473	0	0	0	0	1	6	51	56	13	100	89.17	-4.672897196261682	25	12.5	25	25	87.5	24	UK	Female	16	White	No	No	NA	NA	100
5fba91d5a2e5dda8c5977190	slash	80	78.75	0	99.21875	100	100	96.875	100	586.5	569.5	604.5	583.5	584.5	1195.712	1	0	0	0	0	6	57	44	19	100	84.17	12.871287128712872	-12.5	-12.5	12.5	12.5	0	37	US	Female	14	White	Yes	No	NA	Very invteresting study and task, thank you. Hope I was able to help.	0
5fbd948d22ebef1c398a8e8a	z	83.75	82.5	18.75	99.21875	100	100	100	96.875	370.5	382	354.5	374.5	371	1263.451	0	0	0	0	4	6	38	42	40	66.67	66.67	-5	-12.5	0	-12.5	0	-25	34	US	Female	12	White	No	Not sure (please explain):	At least in the beginning portion regarding hearing sounds, I was suspected of hearing problems as a child (was actually autism) so I did a identical test(s)	Very interesting study. Thank you! :)	100
5fbedb605c74b312137f371b	slash	100	96.25	93.75	99.21875	96.875	100	100	100	896	898	918	908	909.5	673.328	0	0	0	0	2	6	35	45	40	87.5	66.67	-12.5	-25	25	-25	-25	-50	31	US	Male	16	Asian	No	No	NA	NA	100
5fc0c49264908d09e94c8cd7	z	86.25	81.25	59.375	89.84375	100	100	78.125	81.25	385	382	626.5	658.5	440.5	1184.328	0	0	0	0	6	6	115	1	4	100	96.67	98.27586206896551	0	-12.5	-12.5	-12.5	-37.5	38	US	Female	12	White	No	No	NA	NA	50
5fc14a9cfddce609bd3e5015	z	93.75	91.25	62.5	100	100	100	100	100	804.5	889	815	798.5	814.5	1212.6	0	0	0	0	6	6	42	48	30	83.33	75	-6.666666666666667	-25	-25	-25	-25	-100	24	UK	Female	16	White	No	No	NA	NA	100
5fc2a0d812bc59000b746ee5	slash	65	70	59.375	69.53125	65.625	75	62.5	75	1184.5	1028.5	1450	1141.5	1213.5	6012.295	0	0	0	0	6	6	71	29	20	87.5	83.33	42	25	25	25	25	100	30	US	Male	12	White	No	No	NA	NA	100
5fc3442312bc5917b8341963	slash	73.75	86.25	84.375	78.90625	96.875	87.5	59.375	71.875	685.5	739	1062.5	1038	805	795.583	0	0	0	0	1	6	47	41	32	100	73.33	6.8181818181818175	-25	-12.5	0	12.5	-25	24	US	Male	8	Black or African American	No	No	NA	NA	50
5fc42a3648abac377a552522	slash	95	98.75	90.625	98.4375	100	100	100	93.75	877.5	861	847.5	868	861	713.061	0	0	0	0	6	3	80	7	33	70.83	72.5	83.9080459770115	-25	-25	-25	-25	-100	37	US	Male	12	White	No	No	NA	no	100
5fc45894c518494211619c7e	slash	98.75	100	100	99.21875	100	100	100	96.875	898	912	912.5	894.5	905	1065.209	0	0	0	0	6	6	50	48	22	100	81.67	2.0408163265306123	-25	25	-25	-25	-50	36	UK	Male	16	White	No	No	NA	no	50
5fcd709227fabfc6ca7a969e	slash	97.5	97.5	96.875	97.65625	100	100	90.625	100	436	443	443.5	402	428	959.226	0	0	0	0	6	6	62	35	23	100	80.83	27.835051546391753	-25	12.5	-25	-25	-62.5	31	UK	Female	16	White	No	No	NA	n/a	100
5fd0dc0d8dae67016ed65a54	z	95	86.25	78.125	93.75	100	100	87.5	87.5	733	728.5	742.5	754	743.5	718.53	0	0	0	0	5	6	52	62	6	95.83	95	-8.771929824561402	25	25	25	25	100	32	UM	Male	12	White	No	No	NA	NA	100
5fd0ef1dbfdf0801f669f642	z	86.25	82.5	34.375	96.875	100	100	93.75	93.75	384.5	387.5	414	381	390	1008.234	1	0	0	0	1	1	54	53	13	100	89.17	0.9345794392523363	25	12.5	25	25	87.5	31	US	Male	16	Asian	No	No	NA	NA	100
5fd18d125e1f92195b1717bc	slash	100	98.75	96.875	100	100	100	100	100	591.5	516	627	585.5	585.5	592.244	0	0	0	0	3	6	51	57	12	100	90	-5.555555555555555	25	12.5	12.5	12.5	62.5	26	US	Male	16	Black or African American	No	No	NA	NA	50
5fd8c059856120277dec48ef	slash	83.75	90	62.5	92.96875	100	96.875	81.25	93.75	326.5	344.5	493.5	463.5	369.5	1318.731	0	0	0	0	6	6	32	41	47	70.83	60.83	-12.32876712328767	-25	0	-12.5	12.5	-25	34	UK	Female	18	Asian	No	No	NA	NA	100
5fde9d8446872e61791b82c7	slash	93.75	90	84.375	93.75	96.875	93.75	90.625	93.75	855	909	900.5	888	888.5	1442.417	0	0	0	0	1	6	70	26	24	91.67	80	45.83333333333333	25	25	25	12.5	87.5	29	US	Male	12	White	Yes	No	NA	NA	0
5fe9ccf43803bb921592f8ac	z	100	95	93.75	98.4375	96.875	96.875	100	100	388.5	396.5	494.5	456.5	431	1424.838	0	0	0	0	4	5	49	53	18	95.83	85	-3.9215686274509802	-25	-25	-25	-25	-100	34	UK	Male	16	White	No	No	NA	NA	100
5feb9a64d42dc5c4926ffe03	z	93.75	90	90.625	92.1875	90.625	100	93.75	84.375	1027	972.5	1021.5	1031	1005.5	1329.725	0	0	0	0	6	6	39	43	38	79.17	68.33	-4.878048780487805	-25	-25	-12.5	-25	-87.5	33	UK	Male	16	White	No	No	NA	NA	0
